BN/Registration Number,Organization name,Charity Status,Type of qualified donee,Effective Date of Status,Sanction,Designation,Charity type,Category,Address,City,"Province, territory, outside of Canada",Country,Postal code/Zip code
885983494RR0001,WHITEVALLEY COMMUNITY RESOURCE CENTRE,Registered,Charity,1997-04-01,,1,Relief of Poverty,1,2114 SHUSWAP AVE BOX 661,LUMBY,BC,CA,V0E2G0
132624875RR0001,WHOLENESS THROUGH CHRIST CANADA SOCIETY,Registered,Charity,1990-11-01,,1,Advancement of Religion,70,"BOX 90, 1575 JUDD RD.",BRACKENDALE,BC,CA,V0N1H0
108207739RR0001,WHOLESOME MEALS ON WHEELS ASSOCIATION OF PORT ALBERNI B.C.,Registered,Charity,1981-10-06,,1,Relief of Poverty,1,P.O. BOX  323,PORT ALBERNI,BC,CA,V9Y7M8
128684974RR0001,WHONNOCK COMMUNITY ASSOCIATION,Registered,Charity,1984-01-01,,1,Other purposes beneficial to the community,200,BOX 134 STN WHONNOCK,WHONNOCK,BC,CA,V2W1V9
824594121RR0001,WIDEMAN EDUCATION FOUNDATION,Registered,Charity,2008-06-03,,1,Advancement of Education,10,107 - 3131 MAIN ST,VANCOUVER,BC,CA,V5T3G8
874935521RR0001,WILD NEIGHBOURS SOCIETY,Registered,Charity,1999-11-01,,1,Other purposes beneficial to the community,180,221 - 1890 COOPER RD,KELOWNA,BC,CA,V1Y8B7
811710938RR0001,WILD OCEAN WHALE SOCIETY,Registered,Charity,2017-09-25,,1,Other purposes beneficial to the community,180,4037 LYTTON AVENUE,POWELL RIVER,BC,CA,V8A5A6
885023028RR0001,WILD PACIFIC TRAIL SOCIETY,Registered,Charity,1999-01-01,,1,Other purposes beneficial to the community,200,BOX 572,UCLUELET,BC,CA,V0R3A0
844837393RR0001,WILDLIFE CANADA SOCIETY,Registered,Charity,2008-09-04,,1,Other purposes beneficial to the community,180,203 - 1634 HARVEY AVE,KELOWNA,BC,CA,V1Y6G2
134892496RR0001,WILDSIGHT,Registered,Charity,1989-10-01,,1,Other purposes beneficial to the community,160,2-495 WALLINGER AVE,KIMBERLEY,BC,CA,V1A1Z6
874204324RR0001,WILDSIGHT REVELSTOKE SOCIETY,Registered,Charity,2006-01-01,,1,Other purposes beneficial to the community,200,PO BOX 738,REVELSTOKE,BC,CA,V0E2S0
119298180RR0001,WILDWOOD COMMUNITY CHURCH,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,BOX 137,BOWSER,BC,CA,V0R1G0
861012102RR0001,WILDWOOD FELLOWSHIP CHURCH,Registered,Charity,1977-05-10,,1,Advancement of Religion,30,BOX 133 STN WHONNOCK,MAPLE RIDGE,BC,CA,V2W1V9
118818491RR0058,WILDWOOD SEVENTH-DAY ADVENTIST CHURCH,Registered,Charity,1981-07-11,,1,Advancement of Religion,30,PO 1000,ABBOTSFORD,BC,CA,V2S4P5
863265674RR0001,WILL GO MINISTRIES (CANADA),Registered,Charity,2005-06-20,,1,Advancement of Religion,70,10120 NUMBER 2 ROAD,RICHMOND,BC,CA,V7E2E3
899072946RR0001,WILLIAMS LAKE & DISTRICT SOCIETY FOR PEOPLE IN MOTION,Registered,Charity,1991-01-01,,1,Relief of Poverty,1,100-529 CARSON DRIVE,WILLIAMS LAKE,BC,CA,V2G1T4
108212465RR0001,WILLIAMS LAKE ALLIANCE CHURCH,Registered,Charity,1995-01-01,,1,Advancement of Religion,30,261 3RD AVE S,WILLIAMS LAKE,BC,CA,V2G1J5
119298610RR0001,WILLIAMS LAKE AND DISTRICT DAY CARE SOCIETY,Registered,Charity,1987-05-01,,1,Advancement of Education,10,660 SECOND AVE N,WILLIAMS LAKE,BC,CA,V2G4C4
890304397RR0001,WILLIAMS LAKE AND DISTRICT SENIORS ACTIVITY CENTRE SOCIETY,Registered,Charity,1986-11-21,,1,Other purposes beneficial to the community,200,176 NORTH 4TH AVE,WILLIANS LAKE,BC,CA,V2G2C7
119298602RR0001,WILLIAMS LAKE ASSOCIATION FOR COMMUNITY LIVING,Registered,Charity,1982-04-01,,1,Relief of Poverty,1,BOX 6001,WILLIAMS LAKE,BC,CA,V2G3W2
119298644RR0001,WILLIAMS LAKE FIELD NATURALISTS,Registered,Charity,1979-01-01,,1,Other purposes beneficial to the community,200,1305A BORLAND RD,WILLIAMS LAKE,BC,CA,V2G5K5
893125641RR0001,WILLIAMS LAKE HOSPICE SOCIETY,Registered,Charity,1996-04-01,,1,Other purposes beneficial to the community,100,PO BOX 4214 STN MAIN,WILLIAMS LAKE,BC,CA,V2G2V3
119298651RR0001,WILLIAMS LAKE MUSEUM & HISTORICAL SOCIETY,Registered,Charity,1987-10-01,,1,Other purposes beneficial to the community,200,B - 1660 BROADWAY AVE S,WILLIAMS LAKE,BC,CA,V2G2W4
118818491RR0035,WILLIAMS LAKE SEVENTH-DAY ADVENTIST CHURCH,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,PO 1000,ABBOTSFORD,BC,CA,V2S4P5
119298685RR0001,WILLIAMS LAKE STUDIO THEATRE SOCIETY,Registered,Charity,1987-05-01,,1,Advancement of Education,12,P. O. BOX 4473,WILLIAMS LAKE,BC,CA,V2G2V5
853516946RR0001,WILLING HEARTS INTERNATIONAL SOCIETY - CANADA,Registered,Charity,2005-01-01,,1,Other purposes beneficial to the community,110,PO 838 1641 LONSDALE AVE,NORTH VANCOUVER,BC,CA,V7M2J5
802772277RR0001,WILLINGDON CHURCH,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,4812 WILLINGDON AVE,BURNABY,BC,CA,V5G3H6
118917491RR0001,WILLOUGHBY CHRISTIAN REFORMED CHURCH,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,20525-72ND AVE,LANGLEY,BC,CA,V2Y1T2
131783482RR0001,WILLOUGHBY HEIGHTS CANADIAN REFORMED CHURCH,Registered,Charity,1990-10-04,,1,Advancement of Religion,30,7949-202A STREET,LANGLEY,BC,CA,V2Y1W8
898744016RR0001,WILLOW GROVE FOUNDATION,Registered,Charity,2000-07-27,,3,Other purposes beneficial to the community,210,830 - 505 BURRARD ST,VANCOUVER,BC,CA,V7X1M4
892571217RR0001,WILLOW PARK CHURCH MENNONITE BRETHREN,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,439 HWY 33 W,KELOWNA,BC,CA,V1X1Y2
131328718RR0001,WILLOW RIVER GOSPEL CHAPEL,Registered,Charity,1969-03-05,,1,Advancement of Religion,70,BOX 9,WILLOW RIVER,BC,CA,V0J3C0
119299279RR0001,WILP SI'SATXW HOUSE OF PURIFICATION SOCIETY,Registered,Charity,1995-02-04,,1,Other purposes beneficial to the community,100,EXECUTIVE DIRECTOR P.O. BOX 429 CEDARVALE ROAD,KITWANGA,BC,CA,V0J2A0
139502520RR0001,WILP WILXO'OSKWHL NISGA'A SOCIETY,Registered,Charity,1993-12-17,,1,Advancement of Education,11,PO BOX 70 3001 TS'00HL TS'AP AVE,GITWINKSIHLKW,BC,CA,V0J3T0
119299329RR0001,"WILSON HEIGHTS UNITED CHURCH,",Registered,Charity,1967-01-01,,1,Advancement of Religion,30,1634 EAST 41ST AVENUE,VANCOUVER,BC,CA,V5P1K5
883619603RR0001,WIND WORD MINISTRIES,Registered,Charity,2004-01-01,,1,Advancement of Religion,70,26460 52 AVE,LANGLEY,BC,CA,V4W1N6
873040042RR0001,WINDERMERE COMMUNITY ASSOCIATION,Registered,Charity,1998-01-01,,1,Other purposes beneficial to the community,200,4726 NORTH STREET,WINDERMERE,BC,CA,V0B2L2
874278898RR0001,WINDERMERE DISTRICT HISTORICAL SOCIETY,Registered,Charity,1976-06-01,,1,Other purposes beneficial to the community,200,BOX 2315,INVERMERE,BC,CA,V0A1K0
827893363RR0001,WINDERMERE VALLEY CHRISTIAN ASSEMBLY,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,4814 HIGHWAY DRIVE,WINDERMERE,BC,CA,V0B2L1
129144549RR0045,WINDERMERE VALLEY SHARED MINISTRY,Registered,Charity,2001-01-01,,1,Advancement of Religion,30,BOX 700,INVERMERE,BC,CA,V0A1K0
894841154RR0002,WINDERMERE VALLEY YOUTH CENTRE,Registered,Charity,2005-11-25,,1,Other purposes beneficial to the community,160,PO BOX 133,INVERMERE,BC,CA,V0A1K0
119300382RR0001,WINFIELD MEMORIAL HALL ASSOCIATION,Registered,Charity,1987-10-19,,1,Other purposes beneficial to the community,200,10130 BOTTOM WOODS LAKE ROAD,WINFIELD,BC,CA,V4V1T8
118818491RR0048,WINFIELD SEVENTH-DAY ADVENTIST CHURCH,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,PO 1000,ABBOTSFORD,BC,CA,V2S4P5
885379966RR0001,WINGS HOUSING SOCIETY,Registered,Charity,1997-01-01,,1,Relief of Poverty,1,12-1041 COMOX ST,VANCOUVER,BC,CA,V6E1K1
119300531RR0001,WINGS OF HEALING SOCIETY,Registered,Charity,1967-01-01,,1,Advancement of Religion,70,2 - 2754 4TH AVE W,VANCOUVER,BC,CA,V6K1R1
868530494RR0001,WINGS OVER THE ROCKIES BIRD FESTIVAL,Registered,Charity,1997-10-01,,1,Other purposes beneficial to the community,180,BOX 2633,INVERMERE,BC,CA,V0A1K0
758451074RR0001,WINSTON AND DONNA YEE FAMILY FOUNDATION,Registered,Charity,2020-01-31,,3,Other purposes beneficial to the community,210,260 - 5525 WEST BOULEVARD,VANCOUVER,BC,CA,V6M3W6
870475563RR0001,WISH DROP-IN CENTRE SOCIETY,Registered,Charity,1998-01-01,,1,Other purposes beneficial to the community,110,334 ALEXANDER ST,VANCOUVER,BC,CA,V6A1C3
119301760RR0001,WISTARIA COMMUNITY CHURCH,Registered,Charity,1987-10-26,,1,Advancement of Religion,30,36162 OOTSA-NADINA RD,BURNS LAKE,BC,CA,V0J1E4
891382228RR0001,WITS Programs Foundation,Registered,Charity,1998-05-06,,1,Advancement of Education,10,398 FRASER ST,VICTORIA,BC,CA,V9A6G5
723663605RR0001,WJD Foundation,Registered,Charity,2023-01-27,,1,Relief of Poverty,1,823 21ST ST W,NORTH VANCOUVER,BC,CA,V7P2C3
761652130RR0001,WOLVERTON BUILDING PRESERVATION SOCIETY,Registered,Charity,2021-01-01,,3,Other purposes beneficial to the community,200,1490 - 1075 GEORGIA ST W,VANCOUVER,BC,CA,V6E3C9
855495529RR0001,WOMEN'S W.O.R.K. (WOMEN OFFERING RESOURCES & KNOWLEDGE),Registered,Charity,2006-08-08,,1,Advancement of Education,11,300 - 1208 PENDER ST W,VANCOUVER,BC,CA,V6E2S8
891261018RR0001,WON YUEN TAO SOCIETY,Registered,Charity,2000-10-19,,1,Advancement of Religion,30,2021 - 2021 35TH AVE E,VANCOUVER,BC,CA,V5P1B8
862233095RR0001,WON-BUDDHISM OF VANCOUVER SOCIETY,Registered,Charity,2007-03-13,,1,Advancement of Religion,60,7464 BROADWAY,BURNABY,BC,CA,V5A1S4
119303360RR0001,"WOOD LAKE PASTORAL CHARGE,",Registered,Charity,1981-12-27,,1,Advancement of Religion,30,3751 WOODSDALE RD,WINFIELD LAKE COUNTRY,BC,CA,V4V1X2
132321761RR0001,WOODGROVE SENIOR CITIZENS HOUSING SOCIETY,Registered,Charity,1989-10-10,,1,Relief of Poverty,1,1145 SEAFIELD CRES,NANAIMO,BC,CA,V9S4S1
869935353RR0001,WOODLAND CENTRE CONGREGATION,Registered,Charity,1999-02-22,,1,Advancement of Religion,30,3429 SARANOVICH ROAD,VANDERHOOF,BC,CA,V0J3A1
855973277RR0001,WOODLAND PARK ELEMENTARY SCHOOL PARENT ADVISORY COUNCIL,Registered,Charity,2004-08-03,,1,Advancement of Education,11,9025 158TH ST,SURREY,BC,CA,V4N2Y6
871653747RR0001,WORD CHRISTIAN COMMUNITY CHURCH,Registered,Charity,1999-02-19,,1,Advancement of Religion,30,214-1515 BROADWAY STREET,PORT COQUITLAM,BC,CA,V3C6M2
890013394RR0001,WORLD COMPASSION SOCIETY,Registered,Charity,1987-09-02,,1,Other purposes beneficial to the community,100,300 - 1208 PENDER ST W,VANCOUVER,BC,CA,V6E2S8
892252131RR0001,WORLD FISHERIES TRUST,Registered,Charity,1995-07-01,,1,Other purposes beneficial to the community,160,16 - 831 DEVONSHIRE RD,ESQUIMALT,BC,CA,V9A4T5
823813399RR0001,WORLD HOUSING FOUNDATION,Registered,Charity,2015-03-05,,3,Other purposes beneficial to the community,210,106 - 1008 BEACH AVE,VANCOUVER,BC,CA,V6E1T7
892042573RR0001,WORLD INTER-FAITH EDUCATION ASSOCIATION (BC),Registered,Charity,1987-07-01,,1,Advancement of Education,10,4355 CEDAR HILL RD,VICTORIA,BC,CA,V8N5L8
825371149RR0001,WORLD LEBANESE CULTURAL UNION - BRITISH COLUMBIA COUNCIL,Registered,Charity,2005-08-29,,1,Advancement of Education,12,#8 - 2929 ST. JOHN STREET P.O. BOX 31075,PORT MOODY,BC,CA,V3H2C0
119304681RR0001,WORLD MISSIONARY ASSISTANCE PLAN,Registered,Charity,1973-03-06,,1,Advancement of Religion,70,43835 VEDDER MOUNTAIN RD,CHILLIWACK,BC,CA,V2R4C5
892128646RR0001,WORLD NEIGHBOURS CANADA SOCIETY,Registered,Charity,1989-02-14,,1,Other purposes beneficial to the community,210,BOX 1478,OLIVER,BC,CA,V0H1T0
892089046RR0001,"WORLD ORGANIZATION OF THE OVULATION METHOD BILLINGS, BRITISH COLUMBIA",Registered,Charity,1979-01-01,,1,Relief of Poverty,1,6052 164 ST,SURREY,BC,CA,V3S3V8
131061889RR0001,WORLD OUTREACH COMMUNICATIONS SOCIETY,Registered,Charity,1991-05-23,,1,Advancement of Religion,70,10702 SANTA MONICA PLACE,N. DELTA,BC,CA,V4C1R2
131621625RR0001,WORLD VIETNAMESE BUDDHIST ORDER CHAN-QUANG TEMPLE,Registered,Charity,1989-02-17,,1,Advancement of Religion,60,1795 E 1ST AVENUE,VANCOUVER,BC,CA,V5N1A9
119304913RR0001,WORLD WIDE MARRIAGE ENCOUNTER SOCIETY,Registered,Charity,1978-02-21,,1,Relief of Poverty,1,904 SIOUX PL,ESQUIMALT,BC,CA,V9A6L7
107630873RR0001,WORLDSERVE MINISTRIES INC.,Registered,Charity,1976-02-27,,1,Advancement of Religion,70,PO BOX 39530 RPO WHITE ROCK,SURREY,BC,CA,V4A0A9
108222209RR0001,WORLDSHAKERS CHRISTIAN GROWTH CENTER,Registered,Charity,1989-01-01,,1,Advancement of Religion,30,16340-96TH AVE,SURREY,BC,CA,V4N2C1
887520799RR0001,WORLDWIDE VENTURES EVANGELISTIC ASSOCIATION,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,24907 72 AVE. P.O. BOX 583,LANGLEY,BC,CA,V1M2R9
131373490RR0001,WRA WILDLIFE RESCUE ASSOCIATION OF BRITISH COLUMBIA,Registered,Charity,1979-07-20,,1,Other purposes beneficial to the community,180,5216 GLENCARIN DRIVE,BURNABY,BC,CA,V5B3C1
890669864RR0001,WRAGS WESTERN REGIONAL ADVOCACY GROUP SOCIETY,Registered,Charity,1993-08-12,,1,Relief of Poverty,1,370-3771 JACOMBS ROAD,RICHMOND,BC,CA,V6V2L9
891877409RR0001,WRINCH MEMORIAL FOUNDATION,Registered,Charity,2003-07-25,,2,Other purposes beneficial to the community,210,PO BAG 100,HAZELTON,BC,CA,V0J1Y0
781454103RR0001,WSANEC Lands Trust Society,Registered,Charity,2023-04-01,,1,Other purposes beneficial to the community,160,800B STELLYS CROSS ROAD,SAANICHTON,BC,CA,V9M1J4
892524364RR0001,WSL FOUNDATION,Registered,Charity,1994-11-08,,3,Advancement of Religion,90,76 BRAID STREET,NEW WESTMINSTER,BC,CA,V3L3P3
831863758RR0001,WTS Canadian Education Foundation,Registered,Charity,2008-12-10,,1,Advancement of Education,11,PO BOX 10026 LCD PACIFIC,VANCOUVER,BC,CA,V7Y1B3
132916768RR0001,WYNNDEL COMMUNITY CENTRE,Registered,Charity,2001-12-17,,1,Other purposes beneficial to the community,200,5127 WYNNDEL RD,WYNNDEL,BC,CA,V0B2N2
108223546RR0001,WYNNDEL COMMUNITY CHURCH,Registered,Charity,1996-07-17,,1,Advancement of Religion,30,5113 WYNNDEL ROAD,WYNNDEL,BC,CA,V0B2N2
119305332RR0001,X CHANGES ARTISTS' GALLERY AND STUDIOS SOCIETY,Registered,Charity,1977-04-01,,1,Other purposes beneficial to the community,190,6E-2333 GOVERNMENT STREET,VICTORIA,BC,CA,V8T4P4
721095412RR0001,X&D Family Foundation,Registered,Charity,2024-02-25,,3,Other purposes beneficial to the community,210,2582 WEST MALL,VANCOUVER,BC,CA,V6T2J9
762778488RR0001,Xing Wu Zen Temple Society,Registered,Charity,2022-02-10,,1,Advancement of Religion,60,110 - 12820 CLARKE PL,RICHMOND,BC,CA,V6V2H1
851194571RR0001,XAXE TENEW SACRED LAND SOCIETY,Registered,Charity,2007-07-01,,3,Other purposes beneficial to the community,160,22 LATESS ROAD PO BOX 31,BRENTWOOD BAY,BC,CA,V8M1R3
894065473RR0001,XOLHEMET SOCIETY,Registered,Charity,1991-04-01,,1,Relief of Poverty,1,PO BOX 2025 SARDIS STN MAIN,CHILLIWACK,BC,CA,V2R1A5
727897324RR0001,XP Life Skills Society,Registered,Charity,2018-03-04,,1,Other purposes beneficial to the community,100,35258 MCKINLEY DR,ABBOTSFORD,BC,CA,V3G1J9
882901176RR0001,XRISTOS COMMUNITY SOCIETY,Registered,Charity,1997-04-23,,1,Advancement of Religion,70,35-10070 FIFTH STREET,SIDNEY,BC,CA,V8L2X9
845089325RR0001,XTREME MERCY CANADA SOCIETY,Registered,Charity,2007-09-04,,1,Advancement of Religion,30,PO BOX 14072 TRETHEWAY PO,ABBOTSFORD,BC,CA,V2T0B4
119305449RR0001,Y.A.N.A. FUND SOCIETY,Registered,Charity,1986-04-01,,1,Relief of Poverty,1,102 - 2456 ROSEWALL CRES,COURTENAY,BC,CA,V9N8R9
821009289RR0001,Y.P. Heung Foundation,Registered,Charity,2012-02-22,,3,Other purposes beneficial to the community,210,200 - 1661 WEST 2ND AVE.,VANCOUVER,BC,CA,V6J1H3
793225954RR0001,Y&C CHARITABLE FOUNDATION,Registered,Charity,2023-09-20,,3,Other purposes beneficial to the community,210,1200 - 200 BURRARD ST,VANCOUVER,BC,CA,V6C3L6
720991074RR0001,Yan Fo Temple Association,Registered,Charity,2021-10-28,,1,Advancement of Religion,60,3496 DUNBAR ST,VANCOUVER,BC,CA,V6S2C2
721935310RR0001,Yangmen Christian Church,Registered,Charity,2019-02-05,,1,Advancement of Religion,30,10952 164 ST,SURREY,BC,CA,V4N5B8
782712285RR0001,Yassin Family Foundation,Registered,Charity,2018-01-30,,3,Other purposes beneficial to the community,210,918 - 1030 GEORGIA ST W,VANCOUVER,BC,CA,V6E2Y3
716198817RR0001,Ye Foundation,Registered,Charity,2024-02-25,,3,Other purposes beneficial to the community,210,2200 - 1021 HASTINGS ST W,VANCOUVER,BC,CA,V6E0C3
708983549RR0001,Yek W Emtus Foundation,Registered,Charity,2023-09-23,,2,Other purposes beneficial to the community,170,1130 - 400 BURRARD ST,VANCOUVER,BC,CA,V6C3A6
806177887RR0001,Yeung Kwong Charitable Association of Canada,Registered,Charity,2013-05-27,,1,Advancement of Religion,30,5235 GLADSTONE ST,VANCOUVER,BC,CA,V5P4C4
825104649RR0001,Yo Bro Yo Girl Youth Initiative Society,Registered,Charity,2013-08-19,,1,Other purposes beneficial to the community,160,500 - 610 MAIN ST,VANCOUVER,BC,CA,V6A2V3
734884711RR0001,Young Athletic Foundation,Registered,Charity,2018-08-01,,1,Advancement of Education,11,702 - 4900 HERITAGE DR,VERNON,BC,CA,V1T9X1
809155898RR0001,Young Kwang Presbyterian Church of Vancouver,Registered,Charity,2009-04-02,,1,Advancement of Religion,30,7317 VICTORIA DRIVE,VANCOUVER,BC,CA,V5P3Z4
108227943RR0001,Young Women's Christian Association,Registered,Charity,1967-01-01,,1,Other purposes beneficial to the community,160,535 HORNBY ST,VANCOUVER,BC,CA,V6C2E8
724943717RR0001,Youth for Christ Charitable Holdings Society,Registered,Charity,2019-04-01,,1,Advancement of Religion,70,308 - 8047 199TH STREET,LANGLEY,BC,CA,V2Y0E2
716125331RR0001,Youth Sewa Dal Education and Cultural Society,Registered,Charity,2021-03-12,,1,Advancement of Religion,60,11813 86A AVE,DELTA,BC,CA,V4C2Z2
824556484RR0001,Youth With a Mission Foundation,Registered,Charity,2012-03-05,,2,Other purposes beneficial to the community,210,PO BOX 57100 RPO EAST,VANCOUVER,BC,CA,V5K5G6
856380159RR0001,Youth With A Mission Mountain Refuge Society,Registered,Charity,2008-08-23,,1,Advancement of Religion,30,3315 FAIRVIEW RD,OLIVER,BC,CA,V0H1T5
787030949RR0001,Youtheatre Movement,Registered,Charity,2022-05-11,,1,Other purposes beneficial to the community,190,2785 7TH AVE W,VANCOUVER,BC,CA,V6K1Z3
830290540RR0001,YAHWEH SAVES RECOVERY MINISTRIES,Registered,Charity,2006-01-03,,1,Other purposes beneficial to the community,100,35137 MT BLANCHARD DR,ABBOTSFORD,BC,CA,V2S6T3
108224056RR0001,YALE AND DISTRICT HISTORICAL SOCIETY,Registered,Charity,1979-04-01,,1,Other purposes beneficial to the community,200,PO BOX 74,YALE,BC,CA,V0K2S0
119305423RR0001,YALENKA UKRAINIAN CULTURAL SOCIETY,Registered,Charity,1979-10-16,,1,Other purposes beneficial to the community,190,2457 HUBLE PLACE,PRINCE GEORGE,BC,CA,V2N3C8
892494444RR0001,YALETOWN HOUSE FOUNDATION,Registered,Charity,1992-07-06,,2,Other purposes beneficial to the community,210,1099 CAMBIE STREET,VANCOUVER,BC,CA,V6B5A8
108224114RR0001,YALETOWN HOUSE SOCIETY,Registered,Charity,1984-04-01,,1,Other purposes beneficial to the community,100,1099 CAMBIE ST,VANCOUVER,BC,CA,V6B5A8
136623337RR0001,YANVIRIYA TEMPLE BUDDHIST SOCIETY,Registered,Charity,1992-09-25,,1,Advancement of Religion,60,2004 PENDER ST E,VANCOUVER,BC,CA,V5L1W9
865713390RR0001,YARROW MENNONITE BRETHREN CHURCH,Registered,Charity,1967-01-01,,1,Advancement of Religion,30,41995 YARROW CENTRAL RD,YARROW,BC,CA,V2R5E7
889307047RR0001,YARROW RATEPAYER'S ASSOCIATION,Registered,Charity,1992-02-19,,1,Other purposes beneficial to the community,200,4670 COMMUNITY ST,YARROW,BC,CA,V2R5E1
119305654RR0001,YASODHARA ASHRAM SOCIETY,Registered,Charity,1967-01-01,,1,Other purposes beneficial to the community,140,BOX 9,KOOTENAY BAY,BC,CA,V0B1X0
819665860RR0001,YEF Youth Education Farms Society,Registered,Charity,2010-05-26,,1,Advancement of Education,10,4329 3RD AVE W,VANCOUVER,BC,CA,V6R1M6
801260399RR0001,YELL Canada,Registered,Charity,2015-09-23,,1,Advancement of Education,11,300 - 1208 PENDER ST W,VANCOUVER,BC,CA,V6E2S8
133327460RR0001,YELLOWHEAD COMMUNITY SERVICES SOCIETY,Registered,Charity,1995-04-01,,1,Relief of Poverty,1,612 PARK DR,CLEARWATER,BC,CA,V0E1N1
119305753RR0001,YELLOWHEAD PIONEER RESIDENCE SOCIETY,Registered,Charity,1977-04-01,,3,Relief of Poverty,1,PO BOX 890,BARRIERE,BC,CA,V0E1E0
869914937RR0001,YEQOX NILIN JUSTICE SOCIETY,Registered,Charity,1998-11-03,,1,Other purposes beneficial to the community,160,103 - 383 OLIVER ST,WILLIAMS LAKE,BC,CA,V2G1M4
880231956RR0001,YESHE KHORLO SOCIETY,Registered,Charity,1997-08-13,,1,Advancement of Religion,60,217 MONTREAL ST,VICTORIA,BC,CA,V8V1Z1
864836499RR0001,YI-GUAN DAO FA-YI CHONG-DE ASSOCIATION,Registered,Charity,2001-06-01,,1,Advancement of Religion,30,218 - 2680 SHELL RD,RICHMOND,BC,CA,V6X4C9
866522618RR0001,YL MALIBU CLUB MINISTRY AFFILIATES,Registered,Charity,2001-10-01,,1,Advancement of Religion,70,6545 MAPLE RD,EGMONT,BC,CA,V0N1N0
803976075RR0001,YMCA BC,Registered,Charity,2015-10-19,,1,Other purposes beneficial to the community,160,10 - 620 ROYAL AVE,NEW WESTMINSTER,BC,CA,V3M1J2
803976471RR0001,YMCA BC FOUNDATION,Registered,Charity,2009-07-24,,2,Advancement of Religion,90,10 - 620 ROYAL AVE,NEW WESTMINSTER,BC,CA,V3M1J2
803540343RR0001,YMCA BC PROPERTIES FOUNDATION,Registered,Charity,2007-01-01,,2,Other purposes beneficial to the community,210,10 - 620 ROYAL AVE,NEW WESTMINSTER,BC,CA,V3M1J2
119240224RR0001,YMCA OF SOUTHERN INTERIOR BC ASSOCIATION,Registered,Charity,1982-01-01,,1,Advancement of Religion,70,375 HARTMAN RD,KELOWNA,BC,CA,V1X2M9
108225566RR0001,YMCA-YWCA OF VANCOUVER ISLAND,Registered,Charity,1967-01-01,,1,Advancement of Religion,70,202 - 1314 LAKEPOINT WAY,VICTORIA,BC,CA,V9B0S2
892488248RR0001,YORK HOUSE SCHOOL FOUNDATION,Registered,Charity,1989-07-01,,1,Advancement of Education,11,4176 ALEXANDER STREET,VANCOUVER,BC,CA,V6J2V6
119306348RR0001,YORK HOUSE SCHOOL SOCIETY,Registered,Charity,1967-01-01,,1,Advancement of Education,10,4176 ALEXANDRA ST,VANCOUVER,BC,CA,V6J2V6
789358280RR0001,YOU WEAR IT WELL...JUST FOR GRADS SOCIETY,Registered,Charity,2017-10-27,,1,Relief of Poverty,1,330-522 SEVENTH ST,NEW WESTMINSTER,BC,CA,V3M5T5
886861681RR0001,YOUBOU COMMUNITY CHURCH,Registered,Charity,1994-01-01,,1,Other purposes beneficial to the community,160,10648 YOUBOU RD,YOUBOU,BC,CA,V0R3E1
784382285RR0001,YOUNG ENTREPRENEURS OF CANADA ASSOCIATION,Registered,Charity,2018-03-01,,1,Advancement of Education,11,PO BOX 45067 RPO OCEAN PARK,SURREY,BC,CA,V4A9L1
843623679RR0001,YOUNG FOUNDATION,Registered,Charity,2005-04-29,,3,Other purposes beneficial to the community,210,1250-1500 WEST GEORGIA STREET BOX 62,VANCOUVER,BC,CA,V6G2Z6
119306918RR0001,YOUNG LIFE OF CANADA / JEUNE VIE DU CANADA,Registered,Charity,1967-01-01,,1,Advancement of Religion,70,"9440-202ND ST., UNIT 120",LANGLEY,BC,CA,V1M4A6
870738523RR0001,YOUNG LIFE OF CANADA FOUNDATION,Registered,Charity,1989-10-19,,2,Advancement of Religion,90,"9440-202ND STREET, UNIT 120",LANGLEY,BC,CA,V1M4A6
849611926RR0001,YOUNG NATURALISTS' CLUB OF BRITISH COLUMBIA SOCIETY,Registered,Charity,2007-01-01,,1,Advancement of Education,13,1620 MT. SEYMOUR RD.,NORTH VANCOUVER,BC,CA,V7G2R9
890445042RR0001,YOUNG READERS' CHOICE AWARDS SOCIETY OF B C,Registered,Charity,1996-10-29,,1,Advancement of Education,11,#150 900 HOWE STREET,VANCOUVER,BC,CA,V6Z2M4
860363530RR0001,YOUNGNAK COMMUNITY CHURCH OF VANCOUVER,Registered,Charity,2002-07-15,,1,Advancement of Religion,30,930 CUMBERLAND ST,NEW WESTMINSTER,BC,CA,V3L3H4
898567201RR0001,YOUTH CHURCH,Registered,Charity,2003-03-29,,1,Advancement of Religion,30,13149 PROSPECT DR,LADYSMITH,BC,CA,V9G1G8
