,id,name,website,phone,email,description
867,868427618RR0001,ASQUITH BAPTIST CHURCH INC,WWW.ASQUITHBAPTIST.CA,phone number,email,"We hold weekly worship services. We have Sunday School weekly, for all ages, where we instruct on the Word of God. We provide weekly ministries for children of all ages - Kindergarten to Grade 12. We support a year-round camp for recreation and religious purposes. We give pastoral care and visitation in hospitals and care homes. We donate funds to denomination headquarters for overseas missions. We run a Vacation Bible School in the summer. We operate a Benevolent Fund for people in financial crisis."
868,868760307RR0001,ALDERBROOK COMMUNITY CHURCH,ALDERBROOKCHURCH.COM,phone number,email,"WEEKLY SERVICES FOR WORSHIP, PRAYER AND EVANGELISM WEEKLY AND /OR MONTLY MINISTRIES FOR MEN, WOMEN AND YOUTH CHRISTIAN EDUCATION THROUGH SUNDAY SCHOOL AND VARIOUS LIFE GROUPS SUMMER PROGRAM FOR CHILDREN AND YOUTH PASTORAL CARE"
869,868959263RR0001,AGUDAT CHASIDEI CHABAD-ONTARIO,,phone number,email,
870,868975335RR0001,ASSEMBLEE EVANGLIQUE DE PENTECOTE,WWW.AEPSH.ORG,phone number,email,"LIEU DE CULTE, LIEU D'ENSEIGNEMENT, LIEU DE PRIÈRE, SOUTIEN MISSIONNAIRE, AIDE AUX FAMILLES, ÉVANGÉLISATION, VISITES AUX PERSONNES ÂGÉES, ACTIVITÉS ET ENSEIGNEMENTS AUX FEMMES, ACCOMPAGNEMENT PASTORAL, ACTIVITÉS ET ENSEIGNEMENTS À LA JEUNESSE"
871,869094524RR0001,ARNOLD COMMUNITY CHURCH,WWW.ARNOLDCOMMUNITYCHURCH.COM,phone number,email,"1) We hold weekly worship services 2) We provide ministries for children, youth and adults 3) We provide pastoral care 4) We donate funds to our parent organization for mission activities 5) We support missions financially both local and global 6) We provide assistance to those in need through our Benevolence Fund 7) Our many volunteers contribute their time to teaching, leading worship, bookkeeping, maintenance, hospitality"
872,869486787RR0001,ANJUMAN-E-KANEEZAN-E-ZAHRA INC,,phone number,email,"QURAN TEACHING, CONGREGATIONS, HERITAGE LANGUAGE TEACHING, HOLD CULTURAL PROGRAMS, RAMADHAN, MOHARRAM PROGRAMS, TEACHING ISNA ASHARI ISLAMIC FAITH, SEMINARS AND LECTURES FOR YOUTH / SENIORS, PROVIDE GUIDANCE TO NEW IMMIGRANTS."
873,869523324RR0001,ABBOTSFORD KOREAN PRESBYTERIAN CHURCH,,phone number,email,"-PROVIDE WORSHIP SERVICES ON SUNDAY AND WEDNESDAY -PROVIDE CHRISTIAN EDUCATION FOR CHILDREN, YOUTHS AND ADULTS -HOLD PRAYER MEETING AT EARLY MORNING -PROVIDE SUPPORTS TO MISSION PROJECTS -PROVIDE SUPPORTS TO STAFFS EDUCATION"
874,869799205RR0001,7TH DAY CHURCH OF GOD INTERNATIONAL,,phone number,email,"CHURCH SERVICES ON SATURDAYS AND WEDNESDAYS WITH ADULT AND CHILDREN SABBATH SCHOOL ON SATURDAYS. YOUTH MINISTRY, MONTH EVANGELISTIC OUTREACH. RELIGIOUS SEMINARS AND CONFERENCES. SCHEDULED COMMUNITY OUTREACH WITH SPECIAL FOCUS ON THE ELDERLY AND SHUT-I"
875,869871301RR0001,ASSEMBLEE CHRETIENNE SOURCE D'EAU VIVE,,phone number,email,ADMINISTRER UNCULTE ET DISPENSER DES ENSEIGNEMENTS RELIGIEUX
876,870079886RR0001,ALL SAINTS ANGLICAN CHURCH,,phone number,email,"CHRISTIAN WORSHIP SERVICES, EDUCATION, PASTORAL CARE, REFUGEE SPONSORSHIP AND HOMELESSNESS REDUCTION"
877,870275534RR0001,ARROW LEADERSHIP INTERNATIONAL MINISTRIES,,phone number,email,"1. PROVIDE LEADERSHIP TRAINING TO CHURCH, NON PROFIT AND PARA-CHURCH BASED CHRISTIAN LEADERS. 2. PROVIDE INFORMATION TO THE GENERAL CHRISTIAN PUBLIC ON LEADERSHIP ISSUES THROUGH ELECTRONIC AND PRINT. 3. PROVIDE LEADERSHIP TRAINING TO CHRISTIAN ENTREPRENEURS."
878,870327731RR0001,AIR RONGE PENTECOSTAL CHURCH,AIR RONGE PENTECOSTAL CHURCH,phone number,email,SUNDAY CHURCH SERVICES/SUNDAY SCHOOL FOR CHILDREN WEEKLY BIBLE STUDY/WEEKLY PRAYER TIMES ASSISTING PEOPLE IN NEED - HELPS AND FINANCES OUTREACH CONSISTENT WITH THE CHRISTIAN FAITH
879,870562832RR0001,ABUNDANT LIFE UNITED PENTECOSTAL CHURCH INC.,,phone number,email,"WORSHIP SERVICES, SUNDAY SCHOOL, OUTREACH, YOUTH SERVICES, SEMINARS, SENIORS MINISTRY"
880,870636164RR0001,ARABIC ASSEMBLY OF GOD,,phone number,email,"1.WE HOLD WEEKLY PRAISE AND WORSHIP MEETINGS. 2.WE PROMOTE CHRISTIAN EDUCATION AND BIBLE STUDIES. 3.WE UNDERTAKE MISSION OUTREACH, TV BROADCASTS PROCLAIMING THE GOSPEL OF JESUS CHRIST AND DISTRIBUTION OF CHRISTIAN TRACTS AND AUDIO/VIDEO TAPES. 4.WE PROVIDE SUPPORT FOR THE IMPOVERISHED AND THE NEEDY."
881,870679388RR0001,Arabic Christian Church of Calgary,,phone number,email,DONATIONS FOR GIFTS TO GIVE FOR FAMILIES IN NEED.
882,871375721RR0001,AILSA CRAIG & AREA FOODBANK & THRIFT STORE,WWW.AILSACRAIGAREAFOODBANK.WEBS.COM,phone number,email,"EMERGENCY FOOD HAMPERS, CLOTHING, FURNITURE AND HOUSEHOLD ITEMS PROVIDED AT NO COST FOR CLIENT. ALL BUT FOOD ARE AVAILABLE AT LOW COST TO THE PUBLIC TO FUND FOOD BANK (FOOD/OPERATIONS/PROGRAMS)AND EMERGENCY BENEVOLENT SUPPORT TO CLIENTS AS APPROVED BY GENERAL MANAGER(TO COVER RENT, UTILITIES ECT). BUDGETING GUIDANCE PROVIDED. ALL PAYMENTS MADE DIRECTLY TO CREDITOR. FUNDS ALSO ACCESSIBLE FOR EMERG. HOUSING/BASIC NEEDS(I.E. FIRE VICTIM). HAMPERS DELIVERED TO CLIENTS, PICKUP OF DONATIONS AVAIL. PROVIDE NUTRITIONAL INFO, ADVOCACY FOR CLIENTS, RENTAL HOUSING LIST, HOLIDAY HAMPERS(INCL GIFTS FOR CHILDREN), BACK TO SCHOOL SUPPLIES AND INFO/REFERRAL TO COMMUNITY SUPPORTS, EXCESS DONATIONS SHARED WITH SURROUNDING FOOD BANKS AND SERVICE HOURS, WORK EXPERIENCE, SOCIAL INTERACTION, ETC.(STUDENTS, CORRECTIONS, GROUP HOMES, ECT). PROVIDE PASTORAL/CRISIS SUPPORT. COOKING/NUTRITIONAL CLASSES SUPENDED DUE TO PANDEMIC. FOOD BANK GARDENS OPERATING IN 2 LOCATIONS TO SUPPLY FRESH PRODUCE, BEING CARED FOR BY VOLUNTEERS."
883,871676243RR0001,AMISK LAKE CHURCH INC.,,phone number,email,"PREACH THE GOSPEL OF THE LORD JESUS CHRIST, WITH THE ACCOMPENGING SIGNS FOLLOWING THROUGH SUNDAY SERVICES; EVANGELISTIC OUTREACH SUMMER CAMP MEETINGS AND ALL RELATED ACTIVITIES."
884,871850806RR0001,ARMADA CHARITABLE TRUST,,phone number,email,"OPERATION OF A HUTTERITE CHURCH, SCHOOL, KINDERGARTEN AND PRE-SCHOOL."
885,872201496RR0001,ALMOND TREE MINISTRIES INC.,,phone number,email,"PROMOTING THE GOSPEL OF JESUS CHRIST BY CONDUCTING EVALGELISTIC CRUSADES AND MEETING IN VARIOUS LOCATIONS. PROVIDING MINISTRY FOR MEN, WOMEN, YOUTH AND CHILDREN"
886,872218565RR0001,A NEW BEGINNING APOSTOLIC CHURCH,,phone number,email,TO PROVIDE A PLACE OF WORSHIP FOR THE TEACHINGS OF THE CHRISTIAN FAITH. TO PROVIDE FELLOWSHIP FOR MEMBERS AND ADHERENTS OF THE CHURCH.
887,872563960RR0001,"ALL SAINTS CHURCH, LEMINSTER",,phone number,email,RELIGIOUS SERVICES BIBLE STUDY PASTORAL CARE CHARITABLE WORK HOME VISITS HOSPITAL VISITS
888,873601694RR0001,ABHISHEK PENTECOSTAL ASSEMBLY,www.abhishekassembly.com,phone number,email,COLLECTED FOOD TO SUPPORT DELTASSIST.
889,873652226RR0001,APOSTOLIC REVIVAL CHURCH,,phone number,email,"WEEKLY WORSHIP SERVISES, BIBLE STUDIES AND SUNDAY SCHOOL FOR CHILDREN"
890,873687115RR0001,ABUNDANT LIFE LUTHERAN CHURCH INC.,ABUNDANTLIFELUTHERAN.CA,phone number,email,"CONDUCT CHRISTIAN WORSHIP SERVICES; SUNDAY SCHOOL CLASSES; BIBLE STUDY AND FELLOWSHIP GROUPS; CONFIRMATION CLASSES FOR YOUTH; 15% OF REGULAR OFFERINGS ARE SENT TO MNO SYNOD OF THE ELCIC; HELP WITH FOOD HAMPERS FOR THE NEEDY; COORDINATE YOUTH ACTIVITIES. ALL ACTIVITIES ARE FOUNDED, LEAD AND ACTED UPON BY VOLUNTEERS."
891,875769515RR0001,"""BETHESDA"" ROMANIAN CHURCH OF GOD",,phone number,email,We hold weekly meetings for instruction/study of the scripture. We hold weekly meetings for prayer and Christian worship. We support mission projects and disaster relief. We are involve in the community by providing support to families and individuals. We provide support for divorced men and women through pastoral counselling and occasional shelter and meals. We provide pastoral care. New programs
892,876647918RR0001,ANNAPOLIS BASIN VINEYARD,,phone number,email,"SUNDAY MORNING MINISTRY, TUESDAY EVENING BIBLE STUDY, WEDNESDAY MORNING LADIES PRAYER GROUP, SUNDAY SCHOOL, YOUTH GROUP, BENEVOLENCE FUNDING."
893,877172122RR0001,ANTIOCH CHURCH OF EDMONTON,WWW.LOOKJESUS.ORG,phone number,email,1. WEEKLY WORSHIP SERVICES AND BIBLE STUDIES 2. PROVIDE MINISTRIES FOR CHURCH CONGREGATION 3. GIVE PASTORAL CARE TO CHURCH CONGREGATION AND THOSE IN NEED 4. DONATE FUNDS TO PRESBYTERIAN SGARING TO SUPPORT NATIONAL PROGRAMS AND INTERNATIONAL MISSIONARY ACTIVITIES
894,877176305RR0001,ADONAI RESTORATION MINISTRIES INC.,,phone number,email,CONDUCT CHRISTIAN WORSHIP SERVICES FOR MEMBERS AND VISITORS IN A RENTED FACILITY. WEEKLY BIBLE STUDIES - BI-WEEKLY VISITATIONS TO SPANISH IMMIGRANTS - PASTORAL VISITATION AS REQUIRED - OUTREACH AS REQUIRED.
895,877418517RR0001,ARABIC PRESBYTERIAN CHURCH,,phone number,email,"SUNDAY WORSHIP SERVICES, BIBLE STUDY GROUPS, PRAYER MEETINGS, OUT REACH TO HELP THOSE IN NEED."
896,878856061RR0001,ASSOCIATE REFORMED PRESBYTERIAN CHURCHES IN CANADA,,phone number,email,PROVIDE FUNDING FOR CHURCHES NOT YET SELF-SUPPORTING PAID FOR MINISTRY STUDENTS TO ATTEND PRESBYTERY MEETINGS HELD PRESBYTERY MEETINGS FOR CANADIAN CHURCHES PROMOTED THE DENOMINATION IN CANADA
897,879961811RR0001,ASSEMBLY OF HOPE,,phone number,email,"SUNDAY WORSHIP, BIBLE STUDY, PRAYER MEETINGS, OBSERVATION OF THE PRACTICE OF THE HOLY SACREMENTS, MARRIAGE CEREMONIES, DEDICATION OF BABIES, AND BURIAL OF THE DEAD"
898,880753215RR0001,ASSOCIATION OF CHRISTIAN MINISTRIES (VANCOUVER),VANCOUVERCITYOFDESTINY.COM,phone number,email,"1. Holding conferences and training seminars. 2. Holding quarterly church conferences. 3. Distributing food and clothing to the needy. 4. Holding speaking engagements in various churches. 5. Holding city wide gatherings, outreaches and training events to bring various churches together. 6. Mobilizing churches in Vancouver area for the purpose of preaching the gospel in unity and showing love through disaster relief, crisis management, and benevolence as needed."
899,881793129RR0001,Assemblée évangélique de Laval,,phone number,email,"ÉVANGÉLISATION ET ÉDIFICATION DES ADEPTES PAR LE MOYEN DE LA PRÉDICATION ET DE L'ENSEIGNEMENT DES SAINTES ÉCRITURES; ORGANISATION DES SÉANCES DE PRIÈRE ET D'ÉTUDES BIBLIQUES AFIN DE SOUTENIR DES ADEPTES DANS LEUR DÉMARCHES SPIRITUELLES; CÉLÉBRER LE CULTE DOMINICAL; ORGANISATION DES ACTIVITÉS SOCIALES, SUSCEPTIBLES DE DISSIPER LE STRESS ET L'ANGOISSE CHEZ LES ADEPTES; RENDRE DES VISITES A DOMICILE AFIN D'ASSURER LE BIEN-ÊTRE SPIRITUEL DES ADEPTES, FOURNIR AIDE ET ASSISTANCE AUX PERSONNES ÉPROUVANT DES DIFFICULTÉS SOCIO-ÉCONOMIQUE ETC..."
900,882575574RR0001,ASSEMBLEE EVANGELIQUE ARTHABASKA,,phone number,email,FAIRE DE L'ÉVANGÉLISATION DE DIFFÉRENTES FAÇONSPOUR ANNONCER L'ÉVANGILE AIDER LES PERSONNES DANS LE BESOIN MONÉTAIRE ET MORAL AIDER LES ORGANISMES EN DIFFICULTÉS
901,884003708RR0001,ANNUNCIATION TO THE THEOTOKOS-ST. NICHOLAS ORTHODOX CATHEDRAL,WWW.OTTAWACATHEDRAL.ORG,phone number,email,"Liturgical services, Baptisms, Funerals, Pastoral Counselling and Care, Virtual Bible Study, Religious Education, Outreach, Hospital visits when permitted. Three volunteers have been cleaning the area surrounding the church of used syringes and other drug paraphernalia left behind by local homeless drug users, and disposing these in a safe manner. These volunteers also liaise with the local community centre."
902,884913518RR0001,"AMBASSADOR MINISTRIES IN COVENANT / AMBASSADEUR, MINISTERES DANS L'ALLIANCE DE DIEU",WWW.AMICOV.CA,phone number,email,"PROVIDED CHRISTIAN CEREMONIES, SERVICES AND OTHER RELIGIOUS PROGRAMS TO ADVANCE THE CHRISTIAN FAITH"
903,885029843RR0001,ACTION CANADIENNE INTERNATIONALE DE BIENFAISANCE,WWW.ECOLEHAITI.ORG,phone number,email,"ORGANISATIONS RELIGIEUSES, CHARITÉ, ÉCOLE, ET RÉLIGION"
904,885412403RR0001,ABUNDANCE BAPTIST CHURCH,,phone number,email,THE CURCH OFFERS AND PROVIDE THE FOLLOWING PROGRAMS/ SERVICES IN THE YEAR. 1. HOLD SUNDAY WORSHIP SERVICES 2. HOLD CHILDREN SUNDAY SCHOOL & FELLOWSHIP. 3.PROVIDE FELLOWSHIP FOR MEMBERS 4. ARRANGE VARIOUS ACTIVITIES FOR MEMBERS.
905,886223403RR0001,AMAZING GRACE UNITED CHURCH,,phone number,email,"Sunday Service,Sunday School,Bible Study,Youth Group,Worship Band,Special Events,Family Gatherin, Evangelization, and outreach, social service."
906,886676881RR0001,ALPINE BAPTIST ASSOCIATION OF BRITISH COLUMBIA,,phone number,email,"Providing encouragement to pastors and leaders. Encouraging godly leadership. Planting healthy congregations, encouraging existing congregations, nurturing God's people, promoting benevolence in churches and outreach within communities and evangelism projects. providing opportunities for fellowship among pastors and churches."
907,886965599RR0001,ASSEMBLÉE CHRÉTIENNE DE COATICOOK,,phone number,email,NOUS OFFRONS DES VISITES AUX PERSONNES MALADES ET AUX PERSONNES DU 3ÈME ÂGE DE NOTRE COMMUNAUTÉ
908,887156214RR0001,APOSTOLIC PRAYER MINISTRY TORONTO CHAPTER,,phone number,email,"PLACE OF WORSHIP FOR FELLOWSHIP AND EVANGELIZE TO THE PUBLIC, SUNDAY SCHOOL, ORGANIZE RETREATS/EVENTS AND WORSHIP IN ACCORDANCE WITH CHRISTIAN FAITH, GOSPEL AND TEACHINGS. PROVIDE COUNSELLING SERVICES TO THOSE IN NEED; YOUTH, INDIVIDUAL MARRIAGE/FAMILY - ALL ISSUES INCLUDING BUT NOT LIMITED TO DRUG/ALCOHOL ABUSE, DISORDERS, DIVORCE/SEPARATION, PARENTING, ILLNESS, DEATH, CAREER AND EDUCATION."
909,887332591RR0001,ARVIAT ALLIANCE CHURCH,arviatalliancechurch@gmail.com,phone number,email,"WEEKLY SERVICES, BIBLE STUDIES, COUNSELLING, SUNDAY SCHOOL"
910,887394260RR0001,ALL SAINTS ANGLICAN CHURCH ENTRY ISLAND,,phone number,email,WORSHIP SERVICES PASTORAL CARE
911,887480994RR0001,ALL SLAVIC FULL GOSPEL CHURCH,,phone number,email,WORSHIP MEETINGS SUNDAY SCHOOL FOR CHILFEN BIBLE SCHOOL FOR ADULTS EVANGELISM
912,887860260RR0001,ALEXANDER PASTORAL CHARGE,,phone number,email,WE PROVIDED WORSHIP FOR ALL AGES. COVID HAS REDUCED OUR PROGRAMMING TO MONTHLY IN PERSON SERVICES FROM JAN-NOV AND WEEKLY SERVICE FOR DEC. REGULAR WEEKLY VIRTUAL SERVICES WERE ALSO MADE AVAILABLE.
913,887978245RR0001,ASSEMBLEE DE YAHWEH EN YAHSHUA,,phone number,email,S/O
914,887979243RR0001,ALDERGROVE GOSPEL CHAPEL,WWW.ALDERGROVEGOSPELCHAPEL.CA,phone number,email,"REGULAR CHURCH SERVICES: SUNDAY 9:45AM COMMUNION 11:15AM BIBLE FELLOWHSIP TUESDAY BIBLE STUDY & PRAYER: 6:30PM ALSO HOME BIBLE STUDIES THROUGHOUT THE WEEK. WEEKLY OUTREACH TO HOMELESS PEOPLE CONTINUES, WHICH SEES THE PROVISION OF MEALS, AND CONNECTING PEOPLE WITH LOCAL FAITH-BASED RECOVERY PROGRAMS. HOSPITAL VISITATION CONTINUES, ALONG WITH HOME VISITATION TO THOSE WHO ARE PHYSICALLY UNWELL, OR IN NEED OF SPIRITUAL COUNSEL. NEIGHBOURHOOD OUTREACH CONTINUES AS WELL, WHETHER THROUGH SOCIAL MEDIA, DOOR TO DOOR VISITATION OR BY EMAIL OR REGULAR MAIL. WE HAVE SEVERAL EVENTS ANNUALLY, SUCH AS SUMMER FELLOWSHIP BBQS, CHRISTMAS PROGRAMS, AND VARIOUS CONFERENCES."
915,888021847RR0001,ALL NATIONS FULL GOSPEL CHURCH,WWW.ANFGC.ORG,phone number,email,"CHURCH SERVICES, SPECIAL MEETINGS, MISSIONS AND OUTREACH, LEADERSHIP PROGRAMS"
916,888025848RR0001,ALL SAINTS ANGLICAN CHURCH KATEPWA,,phone number,email,MINISTERS TO A SEASOND CONGREGATION MAY LONG WEEKEND TO SEPT LONG WEEKEND. WE ARE A PROVINCIAL HERITAGE SITE.
917,888061371RR0001,ALL NATIONS CHURCH OF JESUS,PRAY.CA,phone number,email,"Provide a place and the atmosphere where all nationalities can freely worship God together, learn the Word of God and fellowship with one another. Provide biblical instruction for adults and children. Spread the message of the Gospel of the Lord Jesus in different countries, nationally and locally. Plant All Nation Churches in the major cities of Canada. Challenge each believer to be actively involved in some type of ministry in serving others. Provide ministries and opportunities to the elderly, orphans, widows and the handicapped. Establish free English classes for those who need language help."
918,888129244RR0001,ASSINIBOINE BIBLE CHURCH INC.,,phone number,email,WORSHIP SERVICES AND SUNDAY SCHOOL CLASSES WEEKLY
919,888178258RR0001,AMAZING GRACE CHRISTIAN FELLOWSHIP,WWW.AGCFCA.NET,phone number,email,"REGULAR SUNDAY WORSHIP SERVICE, BIBLE STUDY GROUPS, SUNDAY SCHOOL, YOUTH FELLOWSHIPS, CHOIRS, PRAYER MEETINGS, CELL GROUPS, VISITATIONS, MISSION & OUTREACH SERVICES."
920,888307592RR0001,ANGLICAN PARISH OF NEW CARLISLE (ST.ANDREW'S CH.),,phone number,email,"WE ARE THE ANGLICAN CHURCH IN NEW CARLISLE, QUEBEC. WE HOLD WEEKLY CHURCH SERVICES AS WELL AS BAPTISMS, FUNERALS, & WEDDINGS -PLACE OF WORSHIP-"
921,888379443RR0001,AMISK-PARK LUTHERAN CHURCH,,phone number,email,WE PROVIDE BOBLE STUDY. WE MAINTAIN A CEMETERY. WE MAKE AND DISTRIBUTE QUILTS. WE MAKE DONATIONS TO MISSION PROJECTS. WE MAINTAIN AN HISTORICAL BUILDING.
922,888427846RR0001,ARMENIAN EMMANUEL CHURCH OF THE NAZARENE,AECN.CA,phone number,email,NONE
923,888580099RR0001,Assemblée Chrétienne de Vimont-Auteuil,WWW.ACVA.CA,phone number,email,ENSEIGNER LA DOCTRINE CHRETIENNE. PROMOUVOIR L'AMOUR DE DIEU ET VENIR EN AIDE AUX DÉFAVORISÉS. SOUTENIR LES FAMILLES EN DIFFICULTES.
924,888702990RR0001,ACME UNITED CHURCH,,phone number,email,"WE PROVIDE WEEKLY SPIRITUAL SERVICES AS WELL AS OUTREACH PROGRAMS IN OUR LOCAL COMMUNITY, SPECIFICALLY TO THE FOOD BANK, CANADA FOOD GRAINS, NATIONAL MISSION AND SERVICE FUND, PASTORAL CARE ETC."
925,889045647RR0001,APOSTOLIC CHRISTIAN CHURCH OF NAZARENE,,phone number,email,"HOLDS WEEKLY WORSHIP SERVICES (SUNDAY AND WEDNESDAY EVENINGS) SUNDAY SCHOOL PROGRAM FOR CHILDREN PROVIDES RELIGIOUS STUDY AND DISCUSSION PROVIDES FINANCIAL ASSISTANCE BOTH WITHIN CANADA AND OUTSIDE CANADA THROUGH A SISTER ORGANIZATION, APOLSTOLIC CHRISTIAN CHURCH MISSION BOARD OF CANADA"
926,889162772RR0001,ALL SAINTS ANGLICAN CHURCH,,phone number,email,"SUNDAY WORSHIP, CHRISTIAN EDUCATION, CHRISTIAN OUTREACH, HOME VISITATION, COMMUNITY VOLUNTEERS"
927,889188447RR0001,ASSEMBLÉE DE DIEU NOUVELLE ONCTION / ASAMBLEA DE DIOS NUEVA UNCION,,phone number,email,"-ENSEIGNEMENTS BIBLIQUES ENFANTS, JEUNES ET ADULTES -ACTIVITÉES D'ÉVANGELISATION"
928,889206892RR0001,ALL PEOPLE'S CHURCH INC.,,phone number,email,CHRISTIAN WORSHIP SERVICE HELD WEEKLY AND BENEVOLENT ACTS REGLARLY
929,889256640RR0001,ANANDA MARGA CANADA,WWW.ANANDAMARGA.CA,phone number,email,"The downtown Toronto unit had beginner classes in a rented yoga studio. The monks (Dadas) and volunteers started online courses and regular meetings for the public. They also organized three beginner retreats in the spring, summer, and fall of 2022 at our Master Unit in Quebec (323 Rang Saint Louis, Saint-André-Avellin) and a rented place near Toronto, with a total participation of about 40 people. They also organized two Ananda Marga retreats in Quebec and Bradford, ON. A Prabhata Samgiita (Indian music and dance) concert was organized in Waterloo, ON, on September 17, with the participation of 70 people."
930,889280103RR0001,5 STONES CHURCH,FIVESTONESCHURCH.ORG,phone number,email,1. COMPASSIONATE PROGRAMS 2. CHURCH PLANTING
931,889383196RR0001,ARICHAT BIBLE CHURCH,,phone number,email,WORSHIP SERVICES SUNDAY SCHOOL
932,889411971RR0001,ASSEMBLIES OF THE FIRST BORN CHURCH IN CANADA,,phone number,email,"Teaching and preaching the gospel of Jesus Christ, Maintaining the sacraments following the church order. Maintaining programs for religious institutions and organizations and education Promoting fellowship/ outreach amongst the wider community"
933,889441242RR0002,ALL SAINTS CATHEDRAL,,phone number,email,-WORSHIP AND GENERAL SUPPORT OF THE COMMUNITY; EDUCATION; INNER CITY FOOD OUTREACH
934,889523791RR0001,1ST CALVARY PENTECOSTAL CHURCH WINDSOR,,phone number,email,WE HOLD WEEKLY SUNDAY WORSHIP SERVICES AS WELL AS MID WEEK BIBLE STUDY AND PRAYER MEETINGS.
935,889652343RR0001,APOSTOLIC CHURCH OF GOD SEVENTH DAY (SCARBOROUGH),,phone number,email,We have weekly bible study
936,889683165RR0001,ADMIRAL HOLINESS CHURCH,,phone number,email,FAMILY SUMMER GOSPEL CAMP WITH RECREATION AND RELIGIOUS SERVICES.
937,889695243RR0001,APPIN PRESBYTERIAN CHURCH,,phone number,email,WEEKLY WORSHIP SERVICES WEEKLY SUNDAY SCHOOL PROVIDE PASTORAL CARE
938,889791729RR0001,ABUNDANT LIFE CHURCH OF GRANDE PRAIRIE,,phone number,email,"SUNDAY SCHOOL FOR ALL AGES, SUNDAY WORSHIP SERVICES, BIBLE STUDY, YOUTH AND FAMILY EVENTS"
939,889835047RR0002,ANGLICAN PARISH OF PORT DUFFERIN,,phone number,email,MINI JOY MISSIONS ACTIVITIES
940,889918595RR0001,ARABIC EVANGELICAL BAPTIST CHURCH OF OTTAWA,WWW.ABCOTTAWA.COM,phone number,email,"CONTINUE TO VISIT SICK PEOPLES IN HOSPITALS, HELP ARABIC SPEAKING REUGEES, BESIDE PREACHING THE GOSPELS"
941,889988770RR0001,AMOS PRESBYTERIAN CHURCH,,phone number,email,"SUPPORT WORKS OF THE PRESBYTERIAN CHURCH IN CANADA. WEEKLY SUNDAY WORSHIP SERVICE. BAPTISMS, WEDDINGS, PASTORAL CARE, FUNERALS, MISSION WORK, PRAYER SHAWL MINISTRY, YOUTH GROUP, VACATION BIBLE SCHOOL, DISASTER RELIEF PROJECTS: FINANCIAL, CLOTHING ETC. AND PRAYERS."
942,890054646RR0001,ANGLICAN PARISH OF VALCARTIER (CHRIST CHURCH),www.christchurchvalcartier.com,phone number,email,"SUPPORT THE LIFE AND MINISTRY OF THE ANGLICAN FAITH IN THE VILLAGE OF VALCARTIER, PROVIDE FUNERAL SERVICES, CHOIR, AND OTHER COMMUNITY EVENTS"
943,890096191RR0001,African Methodist Episcopal Church of Canada,WWW.GRANTAME.COM,phone number,email,"TAUGHT, ADVANCED AND IMPLEMENTED THE GOSPEL OF CHRIST;CARRIED OUT THE OPERATION OF THE DENOMINATION IN CANADA ON BEHALF OF OUR MEMBER CHURCHES; ASSISITED IN PROMOTING THE STRENGTH AND SPIRITUAL DEVELOPMENT OF OUR MEMBERS IN ADHERING TO THE CHRISTIAN FAITH AND DISCIPLESHIP OF BELIEVERS, MAINTAINED HOUSES OF WORSHIP OF ALMIGHTY GOD; TRAINED AND SENT FORTH MISSIONARIES TO PREACH AND TESCH THE GOSPEL; MAINTAINED PROGRAMS TO ALLEVIATE HUMAN SUFFERING AND MEET THE EMOTIONAL NEEDS OF PERSONS IN THE COMMUNITY."
944,890144447RR0001,ASKER LUTHERAN CHURCH,,phone number,email,"WEEKLY WORSHIP SERVICES. PROVIDE MINISTRIES FOR WOMEN, MEN, YOUTH AND CHILDREN. OUTREACH ACTIVITIES WITHIN THE COMMUNITY. DONATION OF FUNDS FOR OVERSEAS MISSIONS AND WORK WITH ORPHANAGE IN MWANZA, TANZANIA."
945,890144975RR0001,"AGAPE RESTORATION OUTREACH CENTRE, INC",WWW.JESUSISTHEANSWER.CA,phone number,email,"Counselling with those in need of spiritual help. Holding bible studies on Friday nights. Publication of newsletters and other literature for information and evangelism. Mobile evangelism. Minister Albert R Rundle passed away on November 30, 2022 and the ministry is no longer in operation."
946,890175573RR0001,ADAMIWKA GREEK CATHOLIC HOLY GHOST CHURCH,,phone number,email,(1) HOLD AN ANNUAL CHURCH SERVICE (2) ACCEPT DONATIONS
