name,charity data link
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0083/
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0084/
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0085/
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0086/
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0089/
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0090/
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0091/
THE CATHOLIC EPISCOPAL CORPORATION OF ANTIGONISH,https://www.charitydata.ca/charity/the-catholic-episcopal-corporation-of-antigonish/106880107RR0092/
THE CATHOLIC PARISH NATIVITY OF MARY,https://www.charitydata.ca/charity/the-catholic-parish-nativity-of-mary/119221323RR0001/
THE CATHOLIC PARISH OF CHRIST THE KING,https://www.charitydata.ca/charity/the-catholic-parish-of-christ-the-king/106920952RR0001/
THE CATHOLIC PARISH OF CORPUS CHRISTI,https://www.charitydata.ca/charity/the-catholic-parish-of-corpus-christi/803811199RR0001/
THE CATHOLIC PARISH OF HOLY CROSS,https://www.charitydata.ca/charity/the-catholic-parish-of-holy-cross/119220598RR0001/
THE CATHOLIC PARISH OF HOLY FAMILY,https://www.charitydata.ca/charity/the-catholic-parish-of-holy-family/119220606RR0001/
THE CATHOLIC PARISH OF HOLY TRINITY,https://www.charitydata.ca/charity/the-catholic-parish-of-holy-trinity/132004284RR0001/
THE CATHOLIC PARISH OF LAC STE ANNE,https://www.charitydata.ca/charity/the-catholic-parish-of-lac-ste-anne/890516248RR0001/
THE CATHOLIC PARISH OF OUR LADY OF FATIMA ASSOCIATION,https://www.charitydata.ca/charity/the-catholic-parish-of-our-lady-of-fatima-association/119220622RR0001/
THE CATHOLIC PARISH OF OUR LADY OF MERCY,https://www.charitydata.ca/charity/the-catholic-parish-of-our-lady-of-mercy/134629989RR0001/
THE CATHOLIC PARISH OF OUR LADY OF PERPETUAL HELP,https://www.charitydata.ca/charity/the-catholic-parish-of-our-lady-of-perpetual-help/131296667RR0001/
THE CATHOLIC PARISH OF OUR LADY OF SEVEN SORROWS,https://www.charitydata.ca/charity/the-catholic-parish-of-our-lady-of-seven-sorrows/119220689RR0001/
THE CATHOLIC PARISH OF OUR LADY OF THE ANGELS,https://www.charitydata.ca/charity/the-catholic-parish-of-our-lady-of-the-angels/107807919RR0001/
THE CATHOLIC PARISH OF OUR LADY OF VICTORY,https://www.charitydata.ca/charity/the-catholic-parish-of-our-lady-of-victory/119220721RR0001/
THE CATHOLIC PARISH OF OUR LADY QUEEN OF POLAND,https://www.charitydata.ca/charity/the-catholic-parish-of-our-lady-queen-of-poland/131688269RR0001/
THE CATHOLIC PARISH OF SACRED HEART,https://www.charitydata.ca/charity/the-catholic-parish-of-sacred-heart/132270323RR0001/
THE CATHOLIC PARISH OF SACRED HEART,https://www.charitydata.ca/charity/the-catholic-parish-of-sacred-heart/890334642RR0001/
THE CATHOLIC PARISH OF SAINT THOMAS MORE,https://www.charitydata.ca/charity/the-catholic-parish-of-saint-thomas-more/806695458RR0001/
THE CATHOLIC PARISH OF ST AGNES,https://www.charitydata.ca/charity/the-catholic-parish-of-st-agnes/131866402RR0001/
THE CATHOLIC PARISH OF ST ANTHONY,https://www.charitydata.ca/charity/the-catholic-parish-of-st-anthony/119220820RR0001/
THE CATHOLIC PARISH OF ST ANTHONY,https://www.charitydata.ca/charity/the-catholic-parish-of-st-anthony/888752797RR0001/
THE CATHOLIC PARISH OF ST CLARE,https://www.charitydata.ca/charity/the-catholic-parish-of-st-clare/119220887RR0001/
THE CATHOLIC PARISH OF ST ELIZABETH,https://www.charitydata.ca/charity/the-catholic-parish-of-st-elizabeth/119220929RR0001/
THE CATHOLIC PARISH OF ST EMERENCE,https://www.charitydata.ca/charity/the-catholic-parish-of-st-emerence/119220937RR0001/
THE CATHOLIC PARISH OF ST EMERIC,https://www.charitydata.ca/charity/the-catholic-parish-of-st-emeric/893972067RR0001/
THE CATHOLIC PARISH OF ST FRANCIS XAVIER,https://www.charitydata.ca/charity/the-catholic-parish-of-st-francis-xavier/129985438RR0001/
THE CATHOLIC PARISH OF ST MARGARET,https://www.charitydata.ca/charity/the-catholic-parish-of-st-margaret/119221059RR0001/
THE CATHOLIC PARISH OF ST MARGARET MARY-CALMAR,https://www.charitydata.ca/charity/the-catholic-parish-of-st-margaret-mary-calmar/134542729RR0001/
THE CATHOLIC PARISH OF ST MARIA GORETTI,https://www.charitydata.ca/charity/the-catholic-parish-of-st-maria-goretti/119221075RR0001/
THE CATHOLIC PARISH OF ST MARTIN OF TOURS,https://www.charitydata.ca/charity/the-catholic-parish-of-st-martin-of-tours/119221083RR0001/
THE CATHOLIC PARISH OF ST MATTHEW,https://www.charitydata.ca/charity/the-catholic-parish-of-st-matthew/129977484RR0001/
THE CATHOLIC PARISH OF ST PATRICK,https://www.charitydata.ca/charity/the-catholic-parish-of-st-patrick/119221133RR0001/
THE CATHOLIC PARISH OF ST STANISLAUS,https://www.charitydata.ca/charity/the-catholic-parish-of-st-stanislaus/119221208RR0001/
THE CATHOLIC PARISH OF ST STEPHEN,https://www.charitydata.ca/charity/the-catholic-parish-of-st-stephen/119221216RR0001/
THE CATHOLIC PARISH OF ST STEPHEN,https://www.charitydata.ca/charity/the-catholic-parish-of-st-stephen/890356249RR0001/
THE CATHOLIC PARISH OF ST. EDMUND,https://www.charitydata.ca/charity/the-catholic-parish-of-st-edmund/108012907RR0001/
THE CATHOLIC PARISH OF ST. MARY,https://www.charitydata.ca/charity/the-catholic-parish-of-st-mary/108075995RR0001/
THE CATHOLIC PARISH OF ST. MATTHEW,https://www.charitydata.ca/charity/the-catholic-parish-of-st-matthew/108031790RR0001/
THE CATHOLIC PARISH OF THE ANNUNCIATION,https://www.charitydata.ca/charity/the-catholic-parish-of-the-annunciation/892659582RR0001/
THE CATHOLIC PARISH OF THE GOOD SHEPHERD,https://www.charitydata.ca/charity/the-catholic-parish-of-the-good-shepherd/107439796RR0002/
THE CATHOLIC PARISH OF THE HOLY ROSARY,https://www.charitydata.ca/charity/the-catholic-parish-of-the-holy-rosary/130638232RR0001/
THE CATHOLIC PARISH OF THE IMMACULATE HEART OF MARY,https://www.charitydata.ca/charity/the-catholic-parish-of-the-immaculate-heart-of-mary/892882564RR0001/
THE CATHOLIC SPANISH SPEAKING COMMUNITY PARISH,https://www.charitydata.ca/charity/the-catholic-spanish-speaking-community-parish/890981772RR0001/
THE CEDAR HILLS PENTECOSTAL LIGHTHOUSE CHURCH,https://www.charitydata.ca/charity/the-cedar-hills-pentecostal-lighthouse-church/118841840RR0001/
"THE CENTRAL BAPTIST CHURCH,VICTORIA,BRITISH COLUMBIA",https://www.charitydata.ca/charity/the-central-baptist-churchvictoriabritish-columbia/130684624RR0001/
THE CENTRAL CANADIAN DISTRICT OF THE CHRISTIAN AND MISSIONARY ALLIANCE IN CANADA,https://www.charitydata.ca/charity/the-central-canadian-district-of-the-christian-and-missionary-alliance-in-canada/139138861RR0002/
THE CENTRE COMMUNITY CHURCH,https://www.charitydata.ca/charity/the-centre-community-church/750100315RR0001/
THE CENTRE OF HOPE MINISTRIES,https://www.charitydata.ca/charity/the-centre-of-hope-ministries/856613112RR0001/
The Chai Centre,https://www.charitydata.ca/charity/the-chai-centre/809568033RR0001/
The Chapel of Glory Ministries - aka - Cherubim and Seraphim Church of Calgary,https://www.charitydata.ca/charity/the-chapel-of-glory-ministries---aka---cherubim-and-seraphim-church-of-calgary/740681879RR0001/
"THE CHAPEL OF THE GOOD SHEPHERD, CFB WINNIPEG",https://www.charitydata.ca/charity/the-chapel-of-the-good-shepherd-cfb-winnipeg/893323568RR0001/
THE CHAPEL PASTORAL COUNCIL (CPC) OF OUR LADY OF PERPETUAL HELP,https://www.charitydata.ca/charity/the-chapel-pastoral-council-cpc-of-our-lady-of-perpetual-help/893168369RR0001/
THE CHIEF CORNERSTONE TABERNACLE OF PRAISE MINISTRIES CANADA INC,https://www.charitydata.ca/charity/the-chief-cornerstone-tabernacle-of-praise-ministries-canada-inc/810639013RR0001/
THE CHRISTADELPHIANS INCORPORATED,https://www.charitydata.ca/charity/the-christadelphians-incorporated/132537853RR0001/
THE CHRISTIAN AND MISSIONARY ALLIANCE CHURCH,https://www.charitydata.ca/charity/the-christian-and-missionary-alliance-church/108077082RR0001/
THE CHRISTIAN ASSEMBLY CHURCH OF PORTAGE LA PRAIRIE,https://www.charitydata.ca/charity/the-christian-assembly-church-of-portage-la-prairie/119222677RR0001/
THE CHRISTIAN BRETHREN OF RED DEER,https://www.charitydata.ca/charity/the-christian-brethren-of-red-deer/119222685RR0001/
The Christian Fellowship Church,https://www.charitydata.ca/charity/the-christian-fellowship-church/118856467RR0001/
THE CHRISTIAN FELLOWSHIP CHURCH OF FAIRVALE NB INC,https://www.charitydata.ca/charity/the-christian-fellowship-church-of-fairvale-nb-inc/119222743RR0001/
THE CHRISTIAN REFORMED CHURCH OF ALLISTON,https://www.charitydata.ca/charity/the-christian-reformed-church-of-alliston/106919962RR0001/
THE CHRISTIAN REFORMED CHURCH OF GRANUM,https://www.charitydata.ca/charity/the-christian-reformed-church-of-granum/129886354RR0001/
THE CHRISTIAN REFORMED CHURCH OF NOBLEFORD,https://www.charitydata.ca/charity/the-christian-reformed-church-of-nobleford/129372314RR0001/
THE CHRISTIAN REFORMED CHURCH OF RICHMOND,https://www.charitydata.ca/charity/the-christian-reformed-church-of-richmond/106920028RR0001/
THE CHRISTIAN REFORMED CHURCH OF TELKWA,https://www.charitydata.ca/charity/the-christian-reformed-church-of-telkwa/828296723RR0001/
THE CHRISTIAN REFORMED CHURCH OF TERRACE,https://www.charitydata.ca/charity/the-christian-reformed-church-of-terrace/119210466RR0001/
THE CHURCH,https://www.charitydata.ca/charity/the-church/891436263RR0001/
THE CHURCH (OF THE SAINTS) IN CALGARY,https://www.charitydata.ca/charity/the-church-of-the-saints-in-calgary/119227320RR0001/
THE CHURCH (OF THE SAINTS) IN EDMONTON,https://www.charitydata.ca/charity/the-church-of-the-saints-in-edmonton/119227338RR0001/
THE CHURCH (OF THE SAINTS) IN WINNIPEG INC.,https://www.charitydata.ca/charity/the-church-of-the-saints-in-winnipeg-inc/864725429RR0001/
THE CHURCH ASSEMBLY IN TORONTO,https://www.charitydata.ca/charity/the-church-assembly-in-toronto/138398771RR0001/
THE CHURCH ASSEMBLY IN VANCOUVER (CAV),https://www.charitydata.ca/charity/the-church-assembly-in-vancouver-cav/827879487RR0001/
THE CHURCH AT BAPAUME,https://www.charitydata.ca/charity/the-church-at-bapaume/119223014RR0001/
THE CHURCH AT CALGARY,https://www.charitydata.ca/charity/the-church-at-calgary/119223022RR0001/
THE CHURCH AT KINCARDINE,https://www.charitydata.ca/charity/the-church-at-kincardine/119223055RR0001/
"THE CHURCH AT PINE RIDGE, INC",https://www.charitydata.ca/charity/the-church-at-pine-ridge-inc/119223071RR0001/
THE CHURCH AT SASKATOON,https://www.charitydata.ca/charity/the-church-at-saskatoon/119223089RR0001/
THE CHURCH AT SELWYN,https://www.charitydata.ca/charity/the-church-at-selwyn/132152786RR0001/
THE CHURCH AT SIDNEY,https://www.charitydata.ca/charity/the-church-at-sidney/119223097RR0001/
THE CHURCH AT SOUTHPOINT,https://www.charitydata.ca/charity/the-church-at-southpoint/863796371RR0001/
THE CHURCH AT TORONTO,https://www.charitydata.ca/charity/the-church-at-toronto/119223113RR0001/
THE CHURCH AT VICTORIA,https://www.charitydata.ca/charity/the-church-at-victoria/892972241RR0001/
THE CHURCH AT WINKLER,https://www.charitydata.ca/charity/the-church-at-winkler/119223139RR0001/
THE CHURCH IN BRAMPTON,https://www.charitydata.ca/charity/the-church-in-brampton/825051741RR0001/
THE CHURCH IN BURNABY,https://www.charitydata.ca/charity/the-church-in-burnaby/133119164RR0001/
The Church in Caronport Incorporated,https://www.charitydata.ca/charity/the-church-in-caronport-incorporated/890929300RR0001/
THE CHURCH IN CITY OF MARKHAM,https://www.charitydata.ca/charity/the-church-in-city-of-markham/850195215RR0001/
THE CHURCH IN COQUITLAM,https://www.charitydata.ca/charity/the-church-in-coquitlam/852556505RR0001/
THE CHURCH IN KITCHENER,https://www.charitydata.ca/charity/the-church-in-kitchener/889917175RR0001/
THE CHURCH IN MARKHAM,https://www.charitydata.ca/charity/the-church-in-markham/889956819RR0001/
THE CHURCH IN MEATH PARK INC.,https://www.charitydata.ca/charity/the-church-in-meath-park-inc/864412614RR0001/
THE CHURCH IN MISSISSAUGA,https://www.charitydata.ca/charity/the-church-in-mississauga/815269410RR0001/
THE CHURCH IN RICHMOND,https://www.charitydata.ca/charity/the-church-in-richmond/875193021RR0001/
THE CHURCH IN RICHMOND HILL,https://www.charitydata.ca/charity/the-church-in-richmond-hill/840823967RR0001/
THE CHURCH IN SURREY,https://www.charitydata.ca/charity/the-church-in-surrey/888564663RR0001/
THE CHURCH IN VANCOUVER,https://www.charitydata.ca/charity/the-church-in-vancouver/108077256RR0001/
THE CHURCH IN VANCOUVER,https://www.charitydata.ca/charity/the-church-in-vancouver/133213843RR0001/
THE CHURCH OF ALL SAINTS BY THE LAKE,https://www.charitydata.ca/charity/the-church-of-all-saints-by-the-lake/869979047RR0001/
The Church of Canada,https://www.charitydata.ca/charity/the-church-of-canada/718364110RR0001/
THE CHURCH OF CHRIST - CORNWALL,https://www.charitydata.ca/charity/the-church-of-christ---cornwall/890794597RR0001/
THE CHURCH OF CHRIST IN RICHMOND,https://www.charitydata.ca/charity/the-church-of-christ-in-richmond/782024673RR0001/
THE CHURCH OF CHRIST INC.,https://www.charitydata.ca/charity/the-church-of-christ-inc/118859446RR0001/
THE CHURCH OF CHRISTIAN MESSIAH,https://www.charitydata.ca/charity/the-church-of-christian-messiah/772147948RR0001/
THE CHURCH OF GENERATION FOR CHRIST OF EDMONTON,https://www.charitydata.ca/charity/the-church-of-generation-for-christ-of-edmonton/827889437RR0001/
"THE CHURCH OF GOD ""SABBATH KEEPING""",https://www.charitydata.ca/charity/the-church-of-god-sabbath-keeping/846175818RR0001/
THE CHURCH OF GOD (OF THE BIBLE),https://www.charitydata.ca/charity/the-church-of-god-of-the-bible/885093765RR0001/
THE CHURCH OF GOD (OF THEOCRACY) SOCIETY,https://www.charitydata.ca/charity/the-church-of-god-of-theocracy-society/814901955RR0001/
THE CHURCH OF GOD (RESTORATION) AYLMER,https://www.charitydata.ca/charity/the-church-of-god-restoration-aylmer/878776947RR0001/
THE CHURCH OF GOD (RESTORATION) LETHBRIDGE,https://www.charitydata.ca/charity/the-church-of-god-restoration-lethbridge/748848082RR0001/
"THE CHURCH OF GOD (SABBATH-KEEPING), SCARBOROUGH",https://www.charitydata.ca/charity/the-church-of-god-sabbath-keeping-scarborough/849845961RR0001/
"THE CHURCH OF GOD (SEVENTH DAY) OF PARKLAND COUNTY, ALBERTA",https://www.charitydata.ca/charity/the-church-of-god-seventh-day-of-parkland-county-alberta/119223576RR0001/
"THE CHURCH OF GOD AT CARSTAIRS, ALBERTA",https://www.charitydata.ca/charity/the-church-of-god-at-carstairs-alberta/106924186RR0001/
THE CHURCH OF GOD AT ERWOOD SASKATCHEWAN,https://www.charitydata.ca/charity/the-church-of-god-at-erwood-saskatchewan/129539839RR0001/
THE CHURCH OF GOD IN CALGARY,https://www.charitydata.ca/charity/the-church-of-god-in-calgary/885766923RR0001/
THE CHURCH OF GOD IN CHRIST MENNONITE SALTCOATS INC.,https://www.charitydata.ca/charity/the-church-of-god-in-christ-mennonite-saltcoats-inc/118817345RR0001/
"THE CHURCH OF GOD IN CHRIST, (MENNONITE) (CRESTON)",https://www.charitydata.ca/charity/the-church-of-god-in-christ-mennonite-creston/889716536RR0001/
THE CHURCH OF GOD IN DELTA,https://www.charitydata.ca/charity/the-church-of-god-in-delta/826993552RR0001/
THE CHURCH OF GOD IN RICHMOND,https://www.charitydata.ca/charity/the-church-of-god-in-richmond/139298707RR0001/
THE CHURCH OF GOD IN TORONTO,https://www.charitydata.ca/charity/the-church-of-god-in-toronto/889488177RR0001/
THE CHURCH OF GOD IN VANCOUVER,https://www.charitydata.ca/charity/the-church-of-god-in-vancouver/873217004RR0001/
THE CHURCH OF GOD IN VICTORIA,https://www.charitydata.ca/charity/the-church-of-god-in-victoria/119223303RR0001/
THE CHURCH OF GOD OF PROPHECY,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy/119223436RR0001/
THE CHURCH OF GOD OF PROPHECY,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy/119223493RR0001/
The Church of god of prophecy,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy/890836778RR0001/
"THE CHURCH OF GOD OF PROPHECY AT VICTORIA, BRITISH COLUMBIA",https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-at-victoria-british-columbia/890479793RR0001/
"THE CHURCH OF GOD OF PROPHECY IN EDMONTON (SPANISH), ALBERTA",https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-in-edmonton-spanish-alberta/892232562RR0001/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0001/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0002/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0003/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0004/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0005/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0006/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0007/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0008/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0010/
The Church of God of Prophecy of Canada,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-of-canada/131952376RR0011/
THE CHURCH OF GOD OF PROPHECY ONTARIO CANADA BLANTYRE AVENUE,https://www.charitydata.ca/charity/the-church-of-god-of-prophecy-ontario-canada-blantyre-avenue/887936045RR0001/
